Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,489.7259449958801
0.0,0.0,0.0,0.0,489.7259449958801
0.0,0.0,0.0,0.0,489.7259449958801
0.0,0.0,0.0,0.0,500.7099862098694
0.0,0.0,0.0,0.0,493.71396350860596
0.0,0.0,0.0,0.0,493.71396350860596
0.0,0.0,0.0,0.0,486.7534761428833
0.0,0.0,0.0,0.0,479.73575496673584
0.0,0.0,0.0,0.0,468.778639793396
0.0,0.0,0.0,0.0,468.778639793396
0.0,0.0,0.0,0.0,457.8356304168701
0.0,0.0,0.0,0.0,450.91507959365845
0.0,0.0,0.0,0.0,449.7383599281311
0.0,0.0,0.0,0.0,449.7383599281311
0.0,0.0,0.0,0.0,427.9250931739807
0.0,0.0,0.0,0.0,423.83760499954224
0.0,0.0,0.0,0.0,423.9189758300781
0.0,0.0,0.0,0.0,420.69245767593384
0.0,0.0,0.0,0.0,438.6156711578369
0.0,0.0,0.0,0.0,431.6136555671692
0.0,0.0,0.0,0.0,453.25080156326294
0.0,0.0,0.0,0.0,418.59237909317017
0.0,0.0,0.0,0.0,429.38486528396606
0.0,0.0,0.0,0.0,440.2737469673157
0.0,0.0,0.0,0.0,440.2737469673157
0.0,0.0,0.0,0.0,434.79483699798584
0.0,0.0,0.0,0.0,434.79483699798584
0.0,0.0,0.0,0.0,434.79483699798584
0.0,0.0,0.0,0.0,429.1695761680603
0.0,0.0,0.0,0.0,429.1695761680603
0.0,0.0,0.0,0.0,422.2657861709595
0.0,0.0,0.0,0.0,458.02479314804077
0.0,0.0,0.0,0.0,468.76628160476685
0.0,0.0,0.0,0.0,454.944055557251
0.0,0.0,0.0,0.0,465.87320709228516
0.0,0.0,0.0,0.0,476.78565406799316
0.0,0.0,0.0,0.0,476.78565406799316
0.0,0.0,0.0,0.0,476.78565406799316
0.0,0.0,0.0,0.0,476.78565406799316
0.0,0.0,0.0,0.0,455.1346216201782
0.0,0.0,0.0,0.0,444.38282012939453
0.0,0.0,0.0,0.0,455.0200357437134
0.0,0.0,0.0,0.0,437.03718614578247
0.0,0.0,0.0,0.0,426.26414251327515
0.0,0.0,0.0,0.0,426.26414251327515
0.0,0.0,0.0,0.0,455.0164465904236
0.0,0.0,0.0,0.0,455.050950050354
0.0,0.0,0.0,0.0,462.02688550949097
0.0,0.0,0.0,0.0,473.00756883621216
0.0,0.0,0.0,0.0,466.0612139701843
0.0,0.0,0.0,0.0,455.0719132423401
0.0,0.0,0.0,0.0,455.0719132423401
0.0,0.0,0.0,0.0,444.2794270515442
0.0,0.0,0.0,0.0,443.86623430252075
0.0,0.0,0.0,0.0,454.69818353652954
0.0,0.0,0.0,0.0,454.7521176338196
0.0,0.0,0.0,0.0,461.54276752471924
0.0,0.0,0.0,0.0,468.3991641998291
0.0,0.0,0.0,0.0,436.8033380508423
0.0,0.0,0.0,0.0,436.8033380508423
0.0,0.0,0.0,0.0,436.8033380508423
0.0,0.0,0.0,0.0,429.8644976615906
0.0,0.0,0.0,0.0,418.88924741744995
0.0,0.0,0.0,0.0,418.88924741744995
0.0,0.0,0.0,0.0,418.88924741744995
0.0,0.0,0.0,0.0,440.8140387535095
0.0,0.0,0.0,0.0,441.11739110946655
0.0,0.0,0.0,0.0,463.08279371261597
0.0,0.0,0.0,0.0,456.1038818359375
0.0,0.0,0.0,0.0,456.1038818359375
0.0,0.0,0.0,0.0,456.1038818359375
0.0,0.0,0.0,0.0,449.1313490867615
0.0,0.0,0.0,0.0,427.47349309921265
0.0,0.0,0.0,0.0,445.40742444992065
0.0,0.0,0.0,0.0,466.81185579299927
0.0,0.0,0.0,0.0,466.81185579299927
0.0,0.0,0.0,0.0,477.78909730911255
0.0,0.0,0.0,0.0,481.72742986679077
0.0,0.0,0.0,0.0,481.72742986679077
0.0,0.0,0.0,0.0,492.5828833580017
0.0,0.0,0.0,0.0,485.5828833580017
0.0,0.0,0.0,0.0,492.5828833580017
0.0,0.0,0.0,0.0,491.61477041244507
0.0,0.0,0.0,0.0,491.61477041244507
0.0,0.0,0.0,0.0,480.6307291984558
0.0,0.0,0.0,0.0,491.58490228652954
0.0,0.0,0.0,0.0,473.62752389907837
0.0,0.0,0.0,0.0,484.57622385025024
0.0,0.0,0.0,0.0,446.8080153465271
0.0,0.0,0.0,0.0,443.25886583328247
0.0,0.0,0.0,0.0,450.2065005302429
0.0,0.0,0.0,0.0,448.2144341468811
0.0,0.0,0.0,0.0,437.27172327041626
0.0,0.0,0.0,0.0,426.29103994369507
0.0,0.0,0.0,0.0,421.4474549293518
0.0,0.0,0.0,0.0,421.4474549293518
0.0,0.0,0.0,0.0,399.6684784889221
0.0,0.0,0.0,0.0,399.65757036209106
0.0,0.0,0.0,0.0,406.63364601135254
0.0,0.0,0.0,0.0,410.79565715789795
0.0,0.0,0.0,0.0,403.8207759857178
0.0,0.0,0.0,0.0,389.10901737213135
0.0,0.0,0.0,0.0,400.0325918197632
0.0,0.0,0.0,0.0,388.9623417854309
0.0,0.0,0.0,0.0,388.9623417854309
0.0,0.0,0.0,0.0,388.9623417854309
0.0,0.0,0.0,0.0,377.8763337135315
0.0,0.0,0.0,0.0,377.8763337135315
0.0,0.0,0.0,0.0,388.78257417678833
0.0,0.0,0.0,0.0,388.78257417678833
0.0,0.0,0.0,0.0,399.5098190307617
0.0,0.0,0.0,0.0,406.61450576782227
0.0,0.0,0.0,0.0,417.56274795532227
