,0
0,0.027
1,0.027
2,0.027
3,0.027
4,0.027
5,0.027
6,0.027
7,0.027
8,0.027
9,0.027
10,0.027
11,0.027
12,0.027
13,0.027
14,0.027
15,0.027
16,0.027
17,0.027
18,0.027
19,0.027
20,0.027
21,0.027
22,0.027
23,0.027
24,0.027
25,0.027
26,0.027
27,0.027
28,0.027
29,0.027
30,0.027
31,0.027
32,0.027
33,0.027
34,0.027
35,0.027
36,0.027
37,0.027
38,0.027
39,0.027
40,0.027
41,0.027
42,0.027
43,0.027
44,0.027
45,0.027
46,0.027
47,8237.500455055912
48,8237.500455055912
49,8237.500455055912
50,8237.500455055912
51,8237.500455055912
52,8237.500455055912
53,8237.500455055912
54,8237.500455055912
55,8237.500455055912
56,8237.500455055912
57,8237.500455055912
58,8237.500455055912
59,8237.500455055912
60,8243.88667280482
61,8243.88667280482
62,8243.88667280482
63,8243.88667280482
64,8243.88667280482
65,8243.88667280482
66,8243.88667280482
67,8243.88667280482
68,8243.88667280482
69,8243.88667280482
70,15790.111756388955
71,7546.252083584134
72,7546.252083584134
73,7546.252083584134
74,7546.252083584134
75,7546.252083584134
76,7546.252083584134
77,7546.252083584134
78,7546.252083584134
79,7546.252083584134
80,14873.219493315159
81,20567.755947213314
82,14873.219493315159
83,14873.219493315159
84,14873.219493315159
85,14873.219493315159
86,14873.219493315159
87,14873.219493315159
88,14873.219493315159
89,14873.219493315159
90,14873.219493315159
91,14873.219493315159
92,14873.219493315159
93,14873.219493315159
94,14873.219493315159
95,14873.219493315159
96,14873.219493315159
97,7546.252083584134
98,7546.252083584134
99,7546.252083584134
100,7546.252083584134
101,7546.252083584134
102,0.027
103,0.027
104,0.027
105,8243.88667280482
106,8243.88667280482
107,8243.88667280482
108,8243.88667280482
109,8243.88667280482
110,8243.88667280482
111,14297.056765640473
112,14297.056765640473
113,14297.056765640473
114,14297.056765640473
115,14297.056765640473
116,14297.056765640473
117,14297.056765640473
118,14297.056765640473
119,14297.056765640473
120,14321.652757832717
121,14321.652757832717
122,14321.652757832717
123,14321.652757832717
124,14321.652757832717
125,14321.652757832717
126,14321.652757832717
127,14321.652757832717
128,6063.61070535175
129,6063.61070535175
130,6063.61070535175
131,6063.61070535175
132,6063.61070535175
133,6063.61070535175
134,6063.61070535175
135,6063.61070535175
136,6063.61070535175
137,6063.61070535175
138,6063.61070535175
139,0.027
140,0.027
141,0.027
142,0.027
143,0.027
144,0.027
145,0.027
146,0.027
147,0.027
148,0.027
149,0.027
150,0.027
151,0.027
152,0.027
153,0.027
154,0.027
155,0.027
156,8108.811907643169
157,8108.811907643169
158,8108.811907643169
159,8108.811907643169
160,8108.811907643169
161,8108.811907643169
162,8108.811907643169
163,8108.811907643169
164,8108.811907643169
165,8108.811907643169
166,8108.811907643169
167,8108.811907643169
168,8108.811907643169
169,8108.811907643169
170,15448.384315443209
171,15448.384315443209
172,15448.384315443209
173,15448.384315443209
174,15448.384315443209
175,15448.384315443209
176,15448.384315443209
177,15448.384315443209
178,15448.384315443209
