Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.694418907165527,21.694418907165527
0.0,0.0,10.944059371948242,21.694418907165527,32.63847827911377
0.0,0.0,17.941620349884033,21.694418907165527,39.63603925704956
0.0,0.0,28.881903171539307,21.694418907165527,50.576322078704834
0.0,0.0,28.881903171539307,21.694418907165527,50.576322078704834
0.0,0.0,28.881903171539307,32.67661190032959,61.5585150718689
0.0,7.0,28.881903171539307,32.67661190032959,68.5585150718689
0.0,7.0,28.881903171539307,32.67661190032959,68.5585150718689
0.0,7.0,28.881903171539307,32.67661190032959,68.5585150718689
0.0,7.0,28.881903171539307,32.67661190032959,68.5585150718689
0.0,7.0,28.881903171539307,32.67661190032959,68.5585150718689
0.0,18.0,28.881903171539307,32.67661190032959,79.5585150718689
0.0,28.860970497131348,35.85397672653198,32.67661190032959,97.39155912399292
0.0,28.860970497131348,35.85397672653198,32.67661190032959,97.39155912399292
0.0,28.860970497131348,35.85397672653198,21.729568481445312,86.44451570510864
0.0,28.860970497131348,35.85397672653198,21.729568481445312,86.44451570510864
0.0,28.860970497131348,35.85397672653198,21.729568481445312,86.44451570510864
0.0,28.860970497131348,46.75361204147339,21.729568481445312,97.34415102005005
0.0,28.860970497131348,46.75361204147339,21.729568481445312,97.34415102005005
0.0,28.860970497131348,46.75361204147339,21.729568481445312,97.34415102005005
6.872832298278809,28.860970497131348,46.75361204147339,21.729568481445312,104.21698331832886
6.872832298278809,28.860970497131348,57.71128225326538,21.729568481445312,115.17465353012085
6.872832298278809,28.860970497131348,57.71128225326538,21.729568481445312,115.17465353012085
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,28.860970497131348,71.63512182235718,21.729568481445312,129.09849309921265
6.872832298278809,17.860970497131348,71.63512182235718,21.729568481445312,118.09849309921265
6.872832298278809,17.860970497131348,71.63512182235718,21.729568481445312,118.09849309921265
6.872832298278809,17.860970497131348,71.63512182235718,10.982192993164062,107.3511176109314
13.869033336639404,17.860970497131348,71.63512182235718,0.0,103.36512565612793
