,0
0,294.0179452896118
1,283.0460090637207
2,272.20254135131836
3,270.1009407043457
4,259.1560354232788
5,229.66262531280518
6,229.66262531280518
7,229.66262531280518
8,218.76758003234863
9,218.76758003234863
10,207.7996940612793
11,207.7996940612793
12,186.12132167816162
13,186.12132167816162
14,186.12132167816162
15,175.17882442474365
16,175.17882442474365
17,164.27917766571045
18,153.34285831451416
19,142.34650897979736
20,142.34650897979736
21,142.34650897979736
22,142.34650897979736
23,142.34650897979736
24,153.34650897979736
25,153.34650897979736
26,142.4991102218628
27,142.4991102218628
28,120.57544803619385
29,120.57544803619385
30,120.57544803619385
31,120.57544803619385
32,140.434476852417
33,129.54408931732178
34,131.5150203704834
35,131.5150203704834
36,142.36314868927002
37,142.36314868927002
38,131.44874000549316
39,131.44874000549316
40,142.44437885284424
41,163.61262702941895
42,163.61262702941895
43,163.61262702941895
44,174.56659698486328
45,174.56659698486328
46,174.56659698486328
47,174.56659698486328
48,174.56659698486328
49,174.56659698486328
50,174.56659698486328
51,174.54743480682373
52,163.61458587646484
53,163.53580951690674
54,163.53580951690674
55,174.40036296844482
56,163.5272397994995
57,163.5272397994995
58,163.31428050994873
59,141.76992225646973
60,141.76992225646973
61,152.38630390167236
62,152.09730339050293
63,152.09730339050293
64,152.09730339050293
65,163.04433631896973
66,173.50232887268066
67,173.50232887268066
68,173.50232887268066
69,183.08002376556396
70,215.55045890808105
71,215.55045890808105
72,226.11962795257568
73,215.11962795257568
74,205.54193305969238
75,205.54193305969238
76,195.1353635787964
77,195.1353635787964
78,184.42436408996582
79,194.95300960540771
80,184.08845615386963
81,184.08845615386963
82,183.29587268829346
83,183.29587268829346
84,183.29587268829346
85,172.72670364379883
86,162.2687110900879
87,162.2687110900879
88,183.5793285369873
89,162.90740203857422
90,163.210111618042
91,184.5459213256836
92,184.5459213256836
93,173.5459213256836
94,184.45419597625732
95,194.2987928390503
96,194.2987928390503
97,194.2987928390503
98,194.2987928390503
99,194.2987928390503
100,194.2987928390503
101,194.2987928390503
102,183.87673377990723
103,163.86386585235596
104,163.8085651397705
105,163.8085651397705
106,163.8085651397705
107,163.8085651397705
108,163.8085651397705
109,163.8085651397705
110,163.8085651397705
111,163.8085651397705
112,163.8085651397705
113,163.8085651397705
114,185.72423553466797
115,152.94814491271973
116,163.92409706115723
117,174.22568702697754
118,163.39433193206787
119,174.20012187957764
120,163.24328517913818
121,174.10386562347412
122,174.10386562347412
123,174.10386562347412
124,185.07142734527588
125,196.04223918914795
126,207.01248836517334
127,207.01248836517334
128,228.5603313446045
129,228.78596019744873
130,218.48437023162842
131,218.48437023162842
132,240.33015060424805
133,240.33015060424805
134,240.33015060424805
135,251.329008102417
136,260.3297185897827
137,249.36215686798096
138,240.36144638061523
139,240.36144638061523
140,240.36144638061523
141,240.36144638061523
142,240.36144638061523
143,240.13584804534912
144,240.13584804534912
145,229.1435956954956
146,250.56127548217773
147,250.56127548217773
148,260.84099769592285
149,249.32533264160156
150,249.32533264160156
151,260.2779150009155
152,270.86534309387207
153,281.7227725982666
154,281.7080411911011
155,271.42831897735596
156,282.2150239944458
157,293.19146633148193
158,293.19146633148193
159,293.19146633148193
160,282.3029079437256
161,272.09709644317627
162,261.22161197662354
163,250.47125816345215
164,271.99170207977295
165,271.99170207977295
166,271.99170207977295
167,261.5104122161865
168,261.5104122161865
169,239.718092918396
170,229.09448337554932
171,229.34827423095703
172,240.33298873901367
173,240.22631454467773
174,251.21763801574707
175,251.21763801574707
176,251.21763801574707
177,261.98292446136475
178,250.00865650177002
179,260.89372634887695
180,260.89372634887695
181,250.03629684448242
182,250.03629684448242
183,239.05581283569336
184,239.05581283569336
185,229.10162544250488
186,238.38729667663574
187,238.38729667663574
188,240.21481609344482
189,240.21481609344482
190,261.5042085647583
191,261.5042085647583
192,239.7186460494995
193,240.21744918823242
194,218.27215576171875
195,207.29559707641602
196,218.2270803451538
197,229.1835412979126
198,218.2471513748169
199,207.42984104156494
200,207.42984104156494
201,196.5858268737793
202,185.73180675506592
203,185.3032455444336
204,185.3032455444336
205,185.3032455444336
206,196.0508222579956
207,196.0508222579956
208,185.09823989868164
209,185.09823989868164
210,206.5645751953125
211,206.30230808258057
212,206.30230808258057
213,195.32586574554443
214,197.56108379364014
215,206.2741928100586
216,215.66836166381836
217,217.1372995376587
218,217.1372995376587
219,217.0465145111084
220,216.92987251281738
221,206.2008514404297
222,216.81307983398438
223,216.81307983398438
224,205.85344886779785
225,195.01091861724854
226,195.01091861724854
227,184.387113571167
228,184.387113571167
229,152.19301891326904
230,163.10279655456543
231,173.43897914886475
232,195.2592430114746
233,206.23696517944336
234,206.23696517944336
235,227.82521724700928
236,228.2129888534546
237,239.0505771636963
238,249.73873329162598
239,260.6173143386841
240,260.7775659561157
241,260.14534187316895
242,260.6443977355957
243,250.07930374145508
244,250.07930374145508
245,260.90619564056396
246,250.02507400512695
247,260.79111766815186
248,249.92801094055176
249,249.92801094055176
250,249.9484338760376
251,239.21049308776855
252,239.21049308776855
253,239.21049308776855
254,239.51043319702148
255,239.51043319702148
256,240.05353450775146
257,260.70161533355713
258,260.70161533355713
259,249.8340549468994
260,249.8340549468994
261,239.9434404373169
262,239.9434404373169
263,217.9989767074585
264,228.89462661743164
265,217.90678787231445
266,217.90678787231445
267,217.62340831756592
268,227.42786693572998
269,238.34410667419434
270,227.38764572143555
271,227.25442790985107
272,228.4075288772583
273,228.4075288772583
274,217.52583980560303
275,217.52583980560303
276,249.43355083465576
277,271.26314067840576
278,282.0437755584717
279,292.69915676116943
280,292.69915676116943
281,292.69915676116943
282,270.928297996521
283,259.95057582855225
284,259.95057582855225
285,249.47648906707764
286,249.47648906707764
287,249.47648906707764
288,238.71044540405273
289,249.69012355804443
290,238.92769145965576
291,250.42544078826904
292,261.0089101791382
293,261.0089101791382
294,261.0089101791382
295,250.08963108062744
296,260.5836019515991
297,260.5836019515991
298,271.3674535751343
299,260.5298652648926
300,260.55410289764404
301,260.868839263916
302,282.2970018386841
303,260.6473331451416
304,260.6473331451416
305,249.92575550079346
306,239.01597785949707
307,228.01597785949707
308,228.13501644134521
309,228.13501644134521
310,249.57605361938477
311,238.67481136322021
312,249.4191188812256
313,260.3322992324829
314,270.96802520751953
315,281.7767152786255
316,260.31466484069824
317,238.6804780960083
318,227.89662647247314
319,227.89662647247314
320,206.13325881958008
321,206.13325881958008
322,195.14516258239746
323,195.14516258239746
324,184.2289228439331
325,173.6923656463623
326,184.21502208709717
327,184.21502208709717
328,173.28353881835938
329,183.93503189086914
330,194.79746532440186
331,204.70981121063232
332,193.75225162506104
333,193.88195610046387
334,204.597430229187
335,214.91380214691162
336,214.91380214691162
337,225.721209526062
338,205.47490882873535
339,194.8285732269287
340,194.8285732269287
341,205.09715747833252
342,205.09715747833252
343,205.3233470916748
344,184.3472557067871
345,184.3472557067871
346,184.62173080444336
347,195.03221321105957
348,195.03221321105957
349,195.03221321105957
350,216.92493438720703
351,227.89046573638916
352,227.88554763793945
353,227.88554763793945
354,248.05835151672363
355,248.05835151672363
356,226.83846473693848
357,216.04376316070557
358,216.04376316070557
359,215.67224597930908
360,206.45844078063965
361,217.35267639160156
362,217.35267639160156
363,228.06341934204102
364,228.06341934204102
365,228.63507175445557
366,217.82766437530518
367,217.82766437530518
368,217.82766437530518
369,217.82766437530518
370,185.61487770080566
371,185.61487770080566
372,196.39655303955078
373,185.43102169036865
374,174.46167182922363
375,174.46167182922363
376,174.47606468200684
377,174.47606468200684
378,185.07959747314453
379,185.07959747314453
